,high_season,min_diff,delay_15,period_day
12131,1,-1.0,0,morning
12132,1,10.0,0,morning
12133,1,-4.0,0,morning
12134,1,13.0,0,morning
12135,1,7.0,0,morning
12136,1,-7.0,0,afternoon
12137,1,8.0,0,afternoon
12138,1,7.0,0,afternoon
12139,1,5.0,0,afternoon
12140,1,0.0,0,afternoon
12141,1,9.0,0,afternoon
12142,1,-3.0,0,afternoon
12143,1,37.0,1,afternoon
12144,1,7.0,0,afternoon
12145,1,-4.0,0,afternoon
12146,1,2.0,0,afternoon
12147,1,77.0,1,afternoon
12148,1,33.0,1,afternoon
12149,1,2.0,0,afternoon
12150,1,12.0,0,afternoon
12151,1,13.0,0,afternoon
12152,1,9.0,0,afternoon
12153,1,0.0,0,afternoon
12154,1,-3.0,0,afternoon
12155,1,7.0,0,afternoon
12156,1,-1.0,0,afternoon
12157,1,-3.0,0,afternoon
12158,1,9.0,0,afternoon
12159,1,1.0,0,afternoon
12160,1,6.0,0,afternoon
12161,1,11.0,0,afternoon
12162,1,-4.0,0,afternoon
12163,1,10.0,0,afternoon
12164,1,25.0,1,afternoon
12165,1,2.0,0,afternoon
12166,1,5.0,0,afternoon
12167,1,0.0,0,afternoon
12168,1,29.0,1,afternoon
12169,1,-3.0,0,afternoon
12170,1,16.0,1,afternoon
12171,1,2.0,0,afternoon
12172,1,7.0,0,afternoon
12173,1,-1.0,0,afternoon
12174,1,21.0,1,afternoon
12175,1,2.0,0,afternoon
12176,1,4.0,0,afternoon
12177,1,7.0,0,afternoon
12178,1,14.0,0,afternoon
12179,1,5.0,0,afternoon
12180,1,-1.0,0,afternoon
12181,1,-1.0,0,afternoon
12182,1,10.0,0,afternoon
12183,1,6.0,0,afternoon
12184,1,21.0,1,afternoon
12185,1,6.0,0,afternoon
12186,1,6.0,0,afternoon
12187,1,33.0,1,afternoon
12188,1,15.0,0,afternoon
12189,1,2.0,0,afternoon
12190,1,-1.0,0,afternoon
12191,1,6.0,0,afternoon
12192,1,-1.0,0,afternoon
12193,1,-1.0,0,afternoon
12194,1,-4.0,0,afternoon
12195,1,-1.0,0,afternoon
12196,1,0.0,0,afternoon
12197,1,6.0,0,afternoon
12198,1,7.0,0,afternoon
12199,1,11.0,0,afternoon
12200,1,7.0,0,afternoon
12201,1,3.0,0,night
12202,1,23.0,1,night
12203,1,-3.0,0,night
12204,1,-11.0,0,night
12205,1,15.0,0,night
12206,1,1.0,0,night
12207,1,9.0,0,night
12208,1,6.0,0,night
12209,1,31.0,1,night
12210,1,105.0,1,night
12211,1,3.0,0,night
12212,1,6.0,0,night
12213,1,14.0,0,night
12214,1,-2.0,0,night
12215,1,30.0,1,night
12216,1,-4.0,0,night
12217,1,145.0,1,night
12218,1,3.0,0,night
12219,1,-1.0,0,night
12220,1,-1.0,0,night
12221,1,3.0,0,night
12222,1,12.0,0,night
12223,1,3.0,0,night
12224,1,9.0,0,night
12225,1,4.0,0,night
12226,1,27.0,1,night
12227,1,-5.0,0,night
12228,1,-7.0,0,night
12229,1,0.0,0,night
12230,1,4.0,0,night
12231,1,14.0,0,night
12232,1,-7.0,0,night
12233,1,-4.0,0,night
12234,1,4.0,0,night
12235,1,4.0,0,night
12236,1,3.0,0,night
12237,1,14.0,0,night
12238,1,3.0,0,night
12239,1,7.0,0,night
12240,1,7.0,0,night
12241,1,100.0,1,night
12242,1,3.0,0,night
12243,1,17.0,1,night
12244,1,23.0,1,night
12245,0,11.0,0,night
12246,0,-2.0,0,night
12247,0,-11.0,0,night
12248,0,3.0,0,night
12249,0,-12.0,0,night
12250,0,-2.0,0,night
12251,0,1.0,0,night
12252,0,-6.0,0,night
12253,0,0.0,0,night
12254,0,-14.0,0,night
12255,0,4.0,0,night
12256,0,2.0,0,night
12257,0,8.0,0,morning
12258,0,-1.0,0,morning
12259,0,2.0,0,morning
12260,0,0.0,0,morning
12261,0,-4.0,0,morning
12262,0,-2.0,0,morning
12263,0,-2.0,0,morning
12264,0,7.0,0,morning
12265,0,1.0,0,morning
12266,0,12.0,0,morning
12267,0,10.0,0,morning
12268,0,-1.0,0,morning
12269,0,8.0,0,morning
12270,0,-1.0,0,morning
12271,0,3.0,0,morning
12272,0,3.0,0,morning
12273,0,-8.0,0,morning
12274,0,-2.0,0,morning
12275,0,-1.0,0,morning
12276,0,-3.0,0,morning
12277,0,-1.0,0,morning
12278,0,5.0,0,morning
12279,0,-1.0,0,morning
12280,0,125.0,1,morning
12281,0,2.0,0,morning
12282,0,4.0,0,morning
12283,0,6.0,0,morning
12284,0,7.0,0,morning
12285,0,6.0,0,morning
12286,0,1.0,0,morning
12287,0,7.0,0,morning
12288,0,-4.0,0,morning
12289,0,5.0,0,morning
12290,0,9.0,0,morning
12291,0,-2.0,0,morning
12292,0,-3.0,0,morning
12293,0,0.0,0,morning
12294,0,-3.0,0,morning
12295,0,5.0,0,morning
12296,0,9.0,0,morning
12297,0,4.0,0,morning
12298,0,16.0,1,morning
12299,0,0.0,0,morning
12300,0,6.0,0,morning
12301,0,7.0,0,morning
12302,0,5.0,0,morning
12303,0,-1.0,0,morning
12304,0,13.0,0,morning
12305,0,4.0,0,morning
12306,0,8.0,0,morning
12307,0,10.0,0,morning
12308,0,7.0,0,morning
12309,0,0.0,0,morning
12310,0,0.0,0,morning
12311,0,6.0,0,morning
12312,0,1.0,0,morning
12313,0,0.0,0,morning
12314,0,-1.0,0,morning
12315,0,-4.0,0,morning
12316,0,15.0,0,morning
12317,0,145.0,1,morning
12318,0,2.0,0,morning
12319,0,-5.0,0,morning
12320,0,1.0,0,morning
12321,0,60.0,1,afternoon
12322,0,-6.0,0,afternoon
12323,0,-1.0,0,afternoon
12324,0,13.0,0,afternoon
12325,0,-3.0,0,afternoon
12326,0,0.0,0,afternoon
12327,0,2.0,0,afternoon
12328,0,0.0,0,afternoon
12329,0,-5.0,0,afternoon
12330,0,0.0,0,afternoon
12331,0,5.0,0,afternoon
12332,0,-1.0,0,afternoon
12333,0,3.0,0,afternoon
12334,0,70.0,1,afternoon
12335,0,-2.0,0,afternoon
12336,0,5.0,0,afternoon
12337,0,11.0,0,afternoon
12338,0,-2.0,0,afternoon
12339,0,-5.0,0,afternoon
12340,0,-4.0,0,afternoon
12341,0,0.0,0,afternoon
12342,0,2.0,0,afternoon
12343,0,-5.0,0,afternoon
12344,0,-1.0,0,afternoon
12345,0,-3.0,0,afternoon
12346,0,2.0,0,afternoon
12347,0,-1.0,0,afternoon
12348,0,3.0,0,afternoon
12349,0,10.0,0,afternoon
12350,0,7.0,0,afternoon
12351,0,8.0,0,afternoon
12352,0,3.0,0,afternoon
12353,0,8.0,0,afternoon
12354,0,-4.0,0,afternoon
12355,0,-1.0,0,afternoon
12356,0,29.0,1,afternoon
12357,0,8.0,0,afternoon
12358,0,7.0,0,afternoon
12359,0,-3.0,0,afternoon
12360,0,8.0,0,afternoon
12361,0,-1.0,0,afternoon
12362,0,10.0,0,afternoon
12363,0,1.0,0,afternoon
12364,0,27.0,1,afternoon
12365,0,9.0,0,afternoon
12366,0,7.0,0,afternoon
12367,0,-1.0,0,afternoon
12368,0,3.0,0,afternoon
12369,0,27.0,1,afternoon
12370,0,0.0,0,afternoon
12371,0,-1.0,0,afternoon
12372,0,9.0,0,afternoon
12373,0,-5.0,0,afternoon
12374,0,-4.0,0,afternoon
12375,0,-8.0,0,afternoon
12376,0,-4.0,0,afternoon
12377,0,1.0,0,afternoon
12378,0,0.0,0,afternoon
12379,0,-7.0,0,afternoon
12380,0,2.0,0,afternoon
12381,0,-2.0,0,afternoon
12382,0,25.0,1,afternoon
12383,0,0.0,0,night
12384,0,-4.0,0,night
12385,0,3.0,0,night
12386,0,2.0,0,night
12387,0,2.0,0,night
12388,0,-5.0,0,night
12389,0,4.0,0,night
12390,0,-1.0,0,night
12391,0,5.0,0,night
12392,0,8.0,0,night
12393,0,0.0,0,night
12394,0,25.0,1,night
12395,0,7.0,0,night
12396,0,-5.0,0,night
12397,0,7.0,0,night
12398,0,-6.0,0,night
12399,0,10.0,0,night
12400,0,-3.0,0,night
12401,0,4.0,0,night
12402,0,-8.0,0,night
12403,0,-2.0,0,night
12404,0,-5.0,0,night
12405,0,5.0,0,night
12406,0,12.0,0,night
12407,0,18.0,1,night
12408,0,-10.0,0,night
12409,0,7.0,0,night
12410,0,0.0,0,night
12411,0,30.0,1,night
12412,0,37.0,1,night
12413,0,20.0,1,night
12414,0,2.0,0,night
12415,0,-6.0,0,night
12416,0,9.0,0,night
12417,0,1.0,0,night
12418,0,-4.0,0,night
12419,0,6.0,0,night
12420,0,-6.0,0,night
12421,0,9.0,0,night
12422,0,-4.0,0,morning
12423,0,2.0,0,morning
12424,0,-1.0,0,morning
12425,0,3.0,0,morning
12426,0,6.0,0,morning
12427,0,13.0,0,morning
12428,0,1.0,0,morning
12429,0,-2.0,0,morning
12430,0,3.0,0,morning
12431,0,0.0,0,morning
12432,0,1.0,0,morning
12433,0,-2.0,0,morning
12434,0,-1.0,0,morning
12435,0,-5.0,0,morning
12436,0,-5.0,0,morning
12437,0,-5.0,0,morning
12438,0,-2.0,0,morning
12439,0,14.0,0,morning
12440,0,29.0,1,morning
12441,0,2.0,0,morning
12442,0,13.0,0,morning
12443,0,10.0,0,morning
12444,0,3.0,0,morning
12445,0,-4.0,0,morning
12446,0,8.0,0,morning
12447,0,9.0,0,morning
12448,0,9.0,0,morning
12449,0,6.0,0,morning
12450,0,8.0,0,morning
12451,0,3.0,0,morning
12452,0,16.0,1,morning
12453,0,24.0,1,morning
12454,0,1.0,0,morning
12455,0,5.0,0,morning
12456,0,2.0,0,morning
12457,0,-1.0,0,morning
12458,0,3.0,0,morning
12459,0,0.0,0,morning
12460,0,7.0,0,morning
12461,0,0.0,0,morning
12462,0,5.0,0,morning
12463,0,9.0,0,morning
12464,0,14.0,0,morning
12465,0,1.0,0,morning
12466,0,5.0,0,morning
12467,0,13.0,0,morning
12468,0,-5.0,0,morning
12469,0,6.0,0,morning
12470,0,-1.0,0,morning
12471,0,18.0,1,morning
12472,0,9.0,0,morning
12473,0,14.0,0,morning
12474,0,0.0,0,morning
12475,0,6.0,0,morning
12476,0,0.0,0,morning
12477,0,1.0,0,morning
12478,0,-2.0,0,morning
12479,0,0.0,0,morning
12480,0,6.0,0,morning
12481,0,140.0,1,morning
12482,0,7.0,0,morning
12483,0,-1.0,0,morning
12484,0,2.0,0,morning
12485,0,-8.0,0,afternoon
12486,0,-2.0,0,afternoon
12487,0,11.0,0,afternoon
12488,0,51.0,1,afternoon
12489,0,120.0,1,afternoon
12490,0,39.0,1,afternoon
12491,0,7.0,0,afternoon
12492,0,-2.0,0,afternoon
12493,0,1.0,0,afternoon
12494,0,-1.0,0,afternoon
12495,0,-8.0,0,afternoon
12496,0,20.0,1,afternoon
12497,0,5.0,0,afternoon
12498,0,-3.0,0,afternoon
12499,0,32.0,1,afternoon
12500,0,15.0,0,afternoon
12501,0,7.0,0,afternoon
12502,0,-3.0,0,afternoon
12503,0,11.0,0,afternoon
12504,0,15.0,0,afternoon
12505,0,13.0,0,afternoon
12506,0,1.0,0,afternoon
12507,0,-2.0,0,afternoon
12508,0,70.0,1,afternoon
12509,0,-5.0,0,afternoon
12510,0,13.0,0,afternoon
12511,0,-6.0,0,afternoon
12512,0,13.0,0,afternoon
12513,0,11.0,0,afternoon
12514,0,2.0,0,afternoon
12515,0,0.0,0,afternoon
12516,0,6.0,0,afternoon
12517,0,10.0,0,afternoon
12518,0,11.0,0,afternoon
12519,0,-1.0,0,afternoon
12520,0,1.0,0,afternoon
12521,0,-1.0,0,afternoon
12522,0,14.0,0,afternoon
12523,0,17.0,1,afternoon
12524,0,-3.0,0,afternoon
12525,0,20.0,1,afternoon
12526,0,27.0,1,afternoon
12527,0,5.0,0,afternoon
12528,0,2.0,0,afternoon
12529,0,7.0,0,afternoon
12530,0,1.0,0,afternoon
12531,0,10.0,0,afternoon
12532,0,-2.0,0,afternoon
12533,0,10.0,0,afternoon
12534,0,0.0,0,afternoon
12535,0,-4.0,0,afternoon
12536,0,0.0,0,afternoon
12537,0,3.0,0,afternoon
12538,0,4.0,0,afternoon
12539,0,9.0,0,afternoon
12540,0,-4.0,0,afternoon
12541,0,-2.0,0,afternoon
12542,0,-2.0,0,afternoon
12543,0,-2.0,0,afternoon
12544,0,12.0,0,afternoon
12545,0,-3.0,0,afternoon
12546,0,2.0,0,afternoon
12547,0,12.0,0,afternoon
12548,0,16.0,1,afternoon
12549,0,5.0,0,afternoon
12550,0,-2.0,0,night
12551,0,-3.0,0,night
12552,0,4.0,0,night
12553,0,-4.0,0,night
12554,0,7.0,0,night
12555,0,13.0,0,night
12556,0,3.0,0,night
12557,0,2.0,0,night
12558,0,-1.0,0,night
12559,0,-2.0,0,night
12560,0,8.0,0,night
12561,0,-4.0,0,night
12562,0,10.0,0,night
12563,0,-3.0,0,night
12564,0,-3.0,0,night
12565,0,-1.0,0,night
12566,0,0.0,0,night
12567,0,24.0,1,night
12568,0,2.0,0,night
12569,0,7.0,0,night
12570,0,1.0,0,night
12571,0,0.0,0,night
12572,0,-3.0,0,night
12573,0,40.0,1,night
12574,0,-1.0,0,night
12575,0,-1.0,0,night
12576,0,-12.0,0,night
12577,0,-6.0,0,night
12578,0,2.0,0,night
12579,0,10.0,0,night
12580,0,-3.0,0,night
12581,0,12.0,0,night
12582,0,6.0,0,night
12583,0,11.0,0,night
12584,0,-4.0,0,night
12585,0,48.0,1,night
12586,0,2.0,0,night
12587,0,1.0,0,night
12588,0,1.0,0,night
12589,0,-5.0,0,night
12590,0,18.0,1,night
12591,0,18.0,1,night
12592,0,9.0,0,night
12593,0,23.0,1,night
12594,0,12.0,0,night
12595,0,8.0,0,night
12596,0,91.0,1,night
12597,0,5.0,0,night
12598,0,22.0,1,night
12599,0,-10.0,0,night
12600,0,-1.0,0,night
12601,0,-8.0,0,night
12602,0,-4.0,0,night
12603,0,-4.0,0,night
12604,0,1.0,0,night
12605,0,0.0,0,morning
12606,0,-5.0,0,morning
12607,0,159.0,1,morning
12608,0,-4.0,0,morning
12609,0,-2.0,0,morning
12610,0,-1.0,0,morning
12611,0,-9.0,0,morning
12612,0,-5.0,0,morning
12613,0,-1.0,0,morning
12614,0,-2.0,0,morning
12615,0,-1.0,0,morning
12616,0,-9.0,0,morning
12617,0,27.0,1,morning
12618,0,-3.0,0,morning
12619,0,-3.0,0,morning
12620,0,-2.0,0,morning
12621,0,6.0,0,morning
12622,0,4.0,0,morning
12623,0,-3.0,0,morning
12624,0,0.0,0,morning
12625,0,-1.0,0,morning
12626,0,13.0,0,morning
12627,0,0.0,0,morning
12628,0,1.0,0,morning
12629,0,36.0,1,morning
12630,0,-1.0,0,morning
12631,0,26.0,1,morning
12632,0,-6.0,0,morning
12633,0,-1.0,0,morning
12634,0,-4.0,0,morning
12635,0,-4.0,0,morning
12636,0,47.0,1,morning
12637,0,2.0,0,morning
12638,0,1.0,0,morning
12639,0,0.0,0,morning
12640,0,3.0,0,morning
12641,0,6.0,0,morning
12642,0,-4.0,0,morning
12643,0,5.0,0,morning
12644,0,-6.0,0,morning
12645,0,49.0,1,morning
12646,0,5.0,0,morning
12647,0,-1.0,0,morning
12648,0,10.0,0,morning
12649,0,-1.0,0,morning
12650,0,-2.0,0,morning
12651,0,2.0,0,morning
12652,0,4.0,0,morning
12653,0,8.0,0,morning
12654,0,14.0,0,morning
12655,0,2.0,0,morning
12656,0,-2.0,0,morning
12657,0,-2.0,0,morning
12658,0,-1.0,0,morning
12659,0,-6.0,0,morning
12660,0,2.0,0,morning
12661,0,4.0,0,morning
12662,0,4.0,0,morning
12663,0,10.0,0,morning
12664,0,39.0,1,morning
12665,0,-1.0,0,morning
12666,0,2.0,0,morning
12667,0,25.0,1,morning
12668,0,14.0,0,morning
12669,0,11.0,0,morning
12670,0,25.0,1,morning
12671,0,-1.0,0,morning
12672,0,5.0,0,morning
12673,0,4.0,0,morning
12674,0,-6.0,0,afternoon
12675,0,6.0,0,afternoon
12676,0,9.0,0,afternoon
12677,0,7.0,0,afternoon
12678,0,21.0,1,afternoon
12679,0,3.0,0,afternoon
12680,0,6.0,0,afternoon
12681,0,4.0,0,afternoon
12682,0,2.0,0,afternoon
12683,0,2.0,0,afternoon
12684,0,-1.0,0,afternoon
12685,0,4.0,0,afternoon
12686,0,10.0,0,afternoon
12687,0,3.0,0,afternoon
12688,0,-1.0,0,afternoon
12689,0,4.0,0,afternoon
12690,0,39.0,1,afternoon
12691,0,10.0,0,afternoon
12692,0,0.0,0,afternoon
12693,0,-2.0,0,afternoon
12694,0,0.0,0,afternoon
12695,0,6.0,0,afternoon
12696,0,14.0,0,afternoon
12697,0,12.0,0,afternoon
12698,0,-6.0,0,afternoon
12699,0,3.0,0,afternoon
12700,0,1.0,0,afternoon
12701,0,-1.0,0,afternoon
12702,0,6.0,0,afternoon
12703,0,-5.0,0,afternoon
12704,0,3.0,0,afternoon
12705,0,5.0,0,afternoon
12706,0,14.0,0,afternoon
12707,0,26.0,1,afternoon
12708,0,4.0,0,afternoon
12709,0,3.0,0,afternoon
12710,0,14.0,0,afternoon
12711,0,0.0,0,afternoon
12712,0,-3.0,0,afternoon
12713,0,-4.0,0,afternoon
12714,0,-2.0,0,afternoon
12715,0,1.0,0,afternoon
12716,0,4.0,0,afternoon
12717,0,13.0,0,afternoon
12718,0,1.0,0,afternoon
12719,0,3.0,0,afternoon
12720,0,11.0,0,afternoon
12721,0,-3.0,0,afternoon
12722,0,33.0,1,afternoon
12723,0,4.0,0,afternoon
12724,0,6.0,0,afternoon
12725,0,13.0,0,afternoon
12726,0,-1.0,0,afternoon
12727,0,7.0,0,afternoon
12728,0,-2.0,0,afternoon
12729,0,0.0,0,afternoon
12730,0,-1.0,0,afternoon
12731,0,-1.0,0,afternoon
12732,0,-1.0,0,afternoon
12733,0,44.0,1,afternoon
12734,0,-5.0,0,afternoon
12735,0,3.0,0,afternoon
12736,0,3.0,0,afternoon
12737,0,-3.0,0,afternoon
12738,0,2.0,0,afternoon
12739,0,65.0,1,afternoon
12740,0,6.0,0,night
12741,0,3.0,0,night
12742,0,0.0,0,night
12743,0,1.0,0,night
12744,0,-5.0,0,night
12745,0,-8.0,0,night
12746,0,-1.0,0,night
12747,0,37.0,1,night
12748,0,-1.0,0,night
12749,0,7.0,0,night
12750,0,9.0,0,night
12751,0,-4.0,0,night
12752,0,28.0,1,night
12753,0,0.0,0,night
12754,0,-1.0,0,night
12755,0,-1.0,0,night
12756,0,17.0,1,night
12757,0,27.0,1,night
12758,0,9.0,0,night
12759,0,6.0,0,night
12760,0,2.0,0,night
12761,0,50.0,1,night
12762,0,3.0,0,night
12763,0,6.0,0,night
12764,0,-13.0,0,night
12765,0,-4.0,0,night
12766,0,-9.0,0,night
12767,0,0.0,0,night
12768,0,-1.0,0,night
12769,0,-2.0,0,night
12770,0,1.0,0,night
12771,0,19.0,1,night
12772,0,-6.0,0,night
12773,0,-4.0,0,night
12774,0,-5.0,0,night
12775,0,4.0,0,night
12776,0,-5.0,0,night
12777,0,4.0,0,night
12778,0,1.0,0,night
12779,0,0.0,0,night
12780,0,2.0,0,night
12781,0,-1.0,0,night
12782,0,-8.0,0,night
12783,0,-6.0,0,night
12784,0,1.0,0,night
12785,0,-2.0,0,night
12786,0,7.0,0,night
12787,0,1.0,0,night
12788,0,-1.0,0,night
12789,0,-2.0,0,night
12790,0,-2.0,0,morning
12791,0,6.0,0,morning
12792,0,-3.0,0,morning
12793,0,-5.0,0,morning
12794,0,-5.0,0,morning
12795,0,0.0,0,morning
12796,0,-1.0,0,morning
12797,0,-7.0,0,morning
12798,0,-8.0,0,morning
12799,0,-1.0,0,morning
12800,0,3.0,0,morning
12801,0,3.0,0,morning
12802,0,4.0,0,morning
12803,0,0.0,0,morning
12804,0,-3.0,0,morning
12805,0,5.0,0,morning
12806,0,0.0,0,morning
12807,0,-4.0,0,morning
12808,0,1.0,0,morning
12809,0,-8.0,0,morning
12810,0,2.0,0,morning
12811,0,-2.0,0,morning
12812,0,-1.0,0,morning
12813,0,0.0,0,morning
12814,0,-6.0,0,morning
12815,0,6.0,0,morning
12816,0,-1.0,0,morning
12817,0,7.0,0,morning
12818,0,0.0,0,morning
12819,0,17.0,1,morning
12820,0,-2.0,0,morning
12821,0,1.0,0,morning
12822,0,-3.0,0,morning
12823,0,-2.0,0,morning
12824,0,0.0,0,morning
12825,0,1.0,0,morning
12826,0,1.0,0,morning
12827,0,-9.0,0,morning
12828,0,0.0,0,morning
12829,0,-5.0,0,morning
12830,0,-1.0,0,morning
12831,0,1.0,0,morning
12832,0,12.0,0,morning
12833,0,19.0,1,morning
12834,0,-5.0,0,morning
12835,0,2.0,0,morning
12836,0,-14.0,0,morning
12837,0,-6.0,0,morning
12838,0,2.0,0,morning
12839,0,0.0,0,morning
12840,0,16.0,1,morning
12841,0,1.0,0,morning
12842,0,-2.0,0,morning
12843,0,17.0,1,morning
12844,0,4.0,0,morning
12845,0,39.0,1,morning
12846,0,1.0,0,morning
12847,0,-1.0,0,morning
12848,0,0.0,0,morning
12849,0,1.0,0,morning
12850,0,1.0,0,morning
12851,0,-2.0,0,morning
12852,0,19.0,1,morning
12853,0,5.0,0,morning
12854,0,-5.0,0,afternoon
12855,0,-3.0,0,afternoon
12856,0,6.0,0,afternoon
12857,0,-3.0,0,afternoon
12858,0,-6.0,0,afternoon
12859,0,-1.0,0,afternoon
12860,0,-2.0,0,afternoon
12861,0,0.0,0,afternoon
12862,0,-8.0,0,afternoon
12863,0,-3.0,0,afternoon
12864,0,-1.0,0,afternoon
12865,0,0.0,0,afternoon
12866,0,4.0,0,afternoon
12867,0,-2.0,0,afternoon
12868,0,-2.0,0,afternoon
12869,0,2.0,0,afternoon
12870,0,-3.0,0,afternoon
12871,0,16.0,1,afternoon
12872,0,-2.0,0,afternoon
12873,0,1.0,0,afternoon
12874,0,2.0,0,afternoon
12875,0,-2.0,0,afternoon
12876,0,-4.0,0,afternoon
12877,0,-4.0,0,afternoon
12878,0,159.0,1,afternoon
12879,0,6.0,0,afternoon
12880,0,13.0,0,afternoon
12881,0,0.0,0,afternoon
12882,0,2.0,0,afternoon
12883,0,3.0,0,afternoon
12884,0,-4.0,0,afternoon
12885,0,4.0,0,afternoon
12886,0,-1.0,0,afternoon
12887,0,18.0,1,afternoon
12888,0,11.0,0,afternoon
12889,0,-2.0,0,afternoon
12890,0,10.0,0,afternoon
12891,0,5.0,0,afternoon
12892,0,-14.0,0,afternoon
12893,0,1.0,0,afternoon
12894,0,-5.0,0,afternoon
12895,0,4.0,0,afternoon
12896,0,0.0,0,afternoon
12897,0,3.0,0,afternoon
12898,0,16.0,1,afternoon
12899,0,10.0,0,afternoon
12900,0,-1.0,0,afternoon
12901,0,-3.0,0,afternoon
12902,0,7.0,0,afternoon
12903,0,-3.0,0,afternoon
12904,0,-1.0,0,afternoon
12905,0,-5.0,0,afternoon
12906,0,-3.0,0,afternoon
12907,0,1.0,0,afternoon
12908,0,-2.0,0,afternoon
12909,0,-3.0,0,afternoon
12910,0,0.0,0,afternoon
12911,0,-6.0,0,afternoon
12912,0,-1.0,0,afternoon
12913,0,6.0,0,afternoon
12914,0,2.0,0,afternoon
12915,0,-1.0,0,afternoon
12916,0,-5.0,0,afternoon
12917,0,12.0,0,afternoon
12918,0,6.0,0,afternoon
12919,0,-3.0,0,night
12920,0,-5.0,0,night
12921,0,-1.0,0,night
12922,0,-1.0,0,night
12923,0,0.0,0,night
12924,0,14.0,0,night
12925,0,25.0,1,night
12926,0,3.0,0,night
12927,0,-2.0,0,night
12928,0,-2.0,0,night
12929,0,-1.0,0,night
12930,0,-2.0,0,night
12931,0,5.0,0,night
12932,0,0.0,0,night
12933,0,12.0,0,night
12934,0,-6.0,0,night
12935,0,1.0,0,night
12936,0,0.0,0,night
12937,0,-3.0,0,night
12938,0,-2.0,0,night
12939,0,-7.0,0,night
12940,0,33.0,1,night
12941,0,-6.0,0,night
12942,0,6.0,0,night
12943,0,-13.0,0,night
12944,0,19.0,1,night
12945,0,0.0,0,night
12946,0,30.0,1,night
12947,0,10.0,0,night
12948,0,-3.0,0,night
12949,0,11.0,0,night
12950,0,-1.0,0,night
12951,0,7.0,0,night
12952,0,3.0,0,night
12953,0,18.0,1,night
12954,0,-4.0,0,night
12955,0,-2.0,0,night
12956,0,13.0,0,night
12957,0,-9.0,0,night
12958,0,-6.0,0,night
12959,0,-1.0,0,night
12960,0,0.0,0,night
12961,0,8.0,0,night
12962,0,2.0,0,night
12963,0,-3.0,0,night
12964,0,-5.0,0,morning
12965,0,0.0,0,morning
12966,0,3.0,0,morning
12967,0,-2.0,0,morning
12968,0,2.0,0,morning
12969,0,-12.0,0,morning
12970,0,-2.0,0,morning
12971,0,-2.0,0,morning
12972,0,-5.0,0,morning
12973,0,-10.0,0,morning
12974,0,37.0,1,morning
12975,0,1.0,0,morning
12976,0,13.0,0,morning
12977,0,-2.0,0,morning
12978,0,-1.0,0,morning
12979,0,-1.0,0,morning
12980,0,2.0,0,morning
12981,0,3.0,0,morning
12982,0,-10.0,0,morning
12983,0,-3.0,0,morning
12984,0,-8.0,0,morning
12985,0,0.0,0,morning
12986,0,-2.0,0,morning
12987,0,-3.0,0,morning
12988,0,0.0,0,morning
12989,0,2.0,0,morning
12990,0,60.0,1,morning
12991,0,2.0,0,morning
12992,0,-2.0,0,morning
12993,0,8.0,0,morning
12994,0,1.0,0,morning
12995,0,9.0,0,morning
12996,0,7.0,0,morning
12997,0,0.0,0,morning
12998,0,10.0,0,morning
12999,0,7.0,0,morning
13000,0,-1.0,0,morning
13001,0,1.0,0,morning
13002,0,1.0,0,morning
13003,0,0.0,0,morning
13004,0,1.0,0,morning
13005,0,-1.0,0,morning
13006,0,1.0,0,morning
13007,0,2.0,0,morning
13008,0,0.0,0,morning
13009,0,3.0,0,morning
13010,0,-10.0,0,morning
13011,0,0.0,0,morning
13012,0,16.0,1,morning
13013,0,0.0,0,morning
13014,0,-4.0,0,morning
13015,0,21.0,1,morning
13016,0,4.0,0,morning
13017,0,-2.0,0,morning
13018,0,1.0,0,morning
13019,0,28.0,1,morning
13020,0,-9.0,0,morning
13021,0,-3.0,0,morning
13022,0,2.0,0,morning
13023,0,27.0,1,morning
13024,0,-3.0,0,morning
13025,0,-3.0,0,morning
13026,0,6.0,0,morning
13027,0,-4.0,0,morning
13028,0,-3.0,0,morning
13029,0,-4.0,0,morning
13030,0,-5.0,0,afternoon
13031,0,-2.0,0,afternoon
13032,0,2.0,0,afternoon
13033,0,-7.0,0,afternoon
13034,0,-5.0,0,afternoon
13035,0,7.0,0,afternoon
13036,0,-2.0,0,afternoon
13037,0,8.0,0,afternoon
13038,0,-1.0,0,afternoon
13039,0,3.0,0,afternoon
13040,0,36.0,1,afternoon
13041,0,4.0,0,afternoon
13042,0,4.0,0,afternoon
13043,0,4.0,0,afternoon
13044,0,12.0,0,afternoon
13045,0,-1.0,0,afternoon
13046,0,27.0,1,afternoon
13047,0,33.0,1,afternoon
13048,0,12.0,0,afternoon
13049,0,5.0,0,afternoon
13050,0,-1.0,0,afternoon
13051,0,13.0,0,afternoon
13052,0,31.0,1,afternoon
13053,0,8.0,0,afternoon
13054,0,-13.0,0,afternoon
13055,0,-2.0,0,afternoon
13056,0,16.0,1,afternoon
13057,0,4.0,0,afternoon
13058,0,21.0,1,afternoon
13059,0,0.0,0,afternoon
13060,0,-5.0,0,afternoon
13061,0,76.0,1,afternoon
13062,0,28.0,1,afternoon
13063,0,0.0,0,afternoon
13064,0,5.0,0,afternoon
13065,0,37.0,1,afternoon
13066,0,-3.0,0,afternoon
13067,0,4.0,0,afternoon
13068,0,-3.0,0,afternoon
13069,0,-6.0,0,afternoon
